"datesold","postcode","price","propertyType","bedrooms"
"2012-08-20 00:00:00","2904","387500","house","3"
"2012-08-20 00:00:00","2906","410000","house","3"
"2012-08-20 00:00:00","2914","437500","house","3"
"2012-08-20 00:00:00","2905","450000","house","3"
"2012-08-21 00:00:00","2906","425000","house","3"
"2012-08-21 00:00:00","2906","495000","house","3"
"2012-08-21 00:00:00","2605","500000","house","3"
"2012-08-21 00:00:00","2615","535000","house","4"
"2012-08-22 00:00:00","2614","480000","house","4"
"2012-08-22 00:00:00","2607","542000","house","4"
"2012-08-22 00:00:00","2611","599000","house","4"
"2012-08-22 00:00:00","2904","630000","house","4"
"2012-08-23 00:00:00","2615","305000","house","2"
"2012-08-23 00:00:00","2905","475000","house","4"
"2012-08-23 00:00:00","2906","605000","house","4"
"2012-08-23 00:00:00","2905","612000","house","4"
"2012-08-23 00:00:00","2606","1500000","house","5"
"2012-08-24 00:00:00","2906","385000","house","3"
"2012-08-24 00:00:00","2906","405000","house","3"
"2012-08-24 00:00:00","2905","421000","house","3"
"2012-08-24 00:00:00","2615","480000","house","3"
"2012-08-24 00:00:00","2607","508000","house","3"
"2012-08-24 00:00:00","2914","535000","house","4"
"2012-08-24 00:00:00","2600","610000","house","3"
"2012-08-24 00:00:00","2904","659000","house","4"
"2012-08-25 00:00:00","2906","466000","house","4"
"2012-08-25 00:00:00","2914","647000","house","4"
"2012-08-25 00:00:00","2607","657500","house","4"
"2012-08-25 00:00:00","2904","665000","house","4"
"2012-08-27 00:00:00","2905","391000","house","3"
"2012-08-27 00:00:00","2615","482500","house","3"
"2012-08-27 00:00:00","2617","510000","house","4"
"2012-08-27 00:00:00","2602","610000","house","3"
"2012-08-27 00:00:00","2904","860000","house","4"
"2012-08-28 00:00:00","2913","385000","house","3"
"2012-08-28 00:00:00","2903","445000","house","3"
"2012-08-28 00:00:00","2615","465000","house","4"
"2012-08-28 00:00:00","2617","510000","house","4"
"2012-08-28 00:00:00","2614","558000","house","4"
"2012-08-28 00:00:00","2611","600000","house","4"
"2012-08-29 00:00:00","2615","357000","house","3"
"2012-08-29 00:00:00","2611","392500","house","3"
"2012-08-29 00:00:00","2903","440100","house","3"
"2012-08-29 00:00:00","2913","445000","house","4"
"2012-08-29 00:00:00","2614","452000","house","3"
"2012-08-29 00:00:00","2914","465000","house","3"
"2012-08-29 00:00:00","2617","538000","house","4"
"2012-08-29 00:00:00","2905","550000","house","4"
"2012-08-29 00:00:00","2602","570000","house","5"
"2012-08-29 00:00:00","2614","605000","house","4"
"2012-08-30 00:00:00","2906","365000","house","3"
"2012-08-30 00:00:00","2906","367000","house","3"
"2012-08-30 00:00:00","2913","540000","house","4"
"2012-08-30 00:00:00","2905","619000","house","4"
"2012-08-30 00:00:00","2600","720000","house","4"
"2012-08-30 00:00:00","2612","875000","house","3"
"2012-08-31 00:00:00","2617","390000","house","3"
"2012-08-31 00:00:00","2615","400000","house","3"
"2012-08-31 00:00:00","2906","412000","house","3"
"2012-08-31 00:00:00","2906","415000","house","3"
"2012-08-31 00:00:00","2906","430000","house","3"
"2012-08-31 00:00:00","2906","480000","house","4"
"2012-08-31 00:00:00","2615","495000","house","5"
"2012-08-31 00:00:00","2914","525000","house","4"
"2012-08-31 00:00:00","2602","560000","house","3"
"2012-08-31 00:00:00","2905","580000","house","4"
"2012-08-31 00:00:00","2600","651000","house","3"
"2012-08-31 00:00:00","2602","810000","house","4"
"2012-09-01 00:00:00","2617","563000","house","4"
"2012-09-01 00:00:00","2617","640000","house","4"
"2012-09-01 00:00:00","2612","863000","house","4"
"2012-09-03 00:00:00","2615","440000","house","3"
"2012-09-03 00:00:00","2913","617000","house","5"
"2012-09-05 00:00:00","2904","421000","house","3"
"2012-09-05 00:00:00","2615","463000","house","4"
"2012-09-05 00:00:00","2905","507000","house","3"
"2012-09-05 00:00:00","2602","532000","house","3"
"2012-09-05 00:00:00","2905","543000","house","4"
"2012-09-05 00:00:00","2602","560000","house","3"
"2012-09-05 00:00:00","2914","593000","house","4"
"2012-09-05 00:00:00","2603","2760000","house","5"
"2012-09-06 00:00:00","2615","392500","house","3"
"2012-09-07 00:00:00","2902","435000","house","3"
"2012-09-07 00:00:00","2615","470500","house","4"
"2012-09-07 00:00:00","2615","510000","house","4"
"2012-09-07 00:00:00","2605","510000","house","3"
"2012-09-07 00:00:00","2615","527500","house","4"
"2012-09-07 00:00:00","2906","550000","house","4"
"2012-09-07 00:00:00","2903","585000","house","4"
"2012-09-07 00:00:00","2602","610000","house","4"
"2012-09-07 00:00:00","2602","740000","house","2"
"2012-09-07 00:00:00","2602","837000","house","4"
"2012-09-08 00:00:00","2903","346000","house","3"
"2012-09-08 00:00:00","2605","905000","house","4"
"2012-09-09 00:00:00","2903","763000","house","3"
"2012-09-10 00:00:00","2906","387000","house","3"
"2012-09-10 00:00:00","2913","415000","house","0"
"2012-09-10 00:00:00","2615","429000","house","3"
"2012-09-10 00:00:00","2902","430000","house","3"
"2012-09-10 00:00:00","2611","525000","house","3"
"2012-09-10 00:00:00","2600","1550000","house","4"
"2012-09-11 00:00:00","2615","379000","house","3"
"2012-09-11 00:00:00","2615","430000","house","3"
"2012-09-11 00:00:00","2617","517000","house","4"
"2012-09-11 00:00:00","2913","589000","house","4"
"2012-09-11 00:00:00","2913","609000","house","4"
"2012-09-11 00:00:00","2902","860000","house","4"
"2012-09-11 00:00:00","2604","1000000","house","4"
"2012-09-12 00:00:00","2913","388500","house","3"
"2012-09-12 00:00:00","2615","411000","house","3"
"2012-09-12 00:00:00","2615","442000","house","4"
"2012-09-12 00:00:00","2614","685000","house","3"
"2012-09-12 00:00:00","2617","755000","house","4"
"2012-09-13 00:00:00","2611","495000","house","3"
"2012-09-13 00:00:00","2905","510000","house","4"
"2012-09-13 00:00:00","2912","543000","house","4"
"2012-09-14 00:00:00","2615","405000","house","3"
"2012-09-14 00:00:00","2615","412000","house","3"
"2012-09-14 00:00:00","2914","435000","house","3"
"2012-09-14 00:00:00","2611","480000","house","3"
"2012-09-14 00:00:00","2912","515000","house","4"
"2012-09-14 00:00:00","2913","530000","house","3"
"2012-09-14 00:00:00","2902","580000","house","4"
"2012-09-15 00:00:00","2611","440000","house","3"
"2012-09-15 00:00:00","2602","500000","house","3"
"2012-09-15 00:00:00","2602","605000","house","3"
"2012-09-15 00:00:00","2605","664000","house","3"
"2012-09-15 00:00:00","2607","677000","house","3"
"2012-09-15 00:00:00","2903","862000","house","5"
"2012-09-17 00:00:00","2905","390000","house","3"
"2012-09-17 00:00:00","2906","410000","house","3"
"2012-09-17 00:00:00","2904","460000","house","3"
"2012-09-17 00:00:00","2617","525000","house","4"
"2012-09-17 00:00:00","2903","595000","house","4"
"2012-09-17 00:00:00","2914","604000","house","4"
"2012-09-17 00:00:00","2914","652000","house","4"
"2012-09-17 00:00:00","2600","818000","house","3"
"2012-09-18 00:00:00","2615","321000","house","3"
"2012-09-18 00:00:00","2913","380000","house","2"
"2012-09-18 00:00:00","2906","435000","house","3"
"2012-09-18 00:00:00","2905","572500","house","4"
"2012-09-19 00:00:00","2614","411650","house","3"
"2012-09-19 00:00:00","2615","425000","house","3"
"2012-09-19 00:00:00","2914","625000","house","4"
"2012-09-19 00:00:00","2602","820000","house","4"
"2012-09-19 00:00:00","2605","935000","house","4"
"2012-09-20 00:00:00","2912","455000","house","3"
"2012-09-20 00:00:00","2617","480000","house","3"
"2012-09-20 00:00:00","2914","563000","house","4"
"2012-09-20 00:00:00","2611","570000","house","4"
"2012-09-20 00:00:00","2617","715000","house","4"
"2012-09-21 00:00:00","2914","430000","house","3"
"2012-09-21 00:00:00","2905","516250","house","4"
"2012-09-21 00:00:00","2905","565000","house","4"
"2012-09-21 00:00:00","2615","660000","house","4"
"2012-09-21 00:00:00","2606","670000","house","3"
"2012-09-22 00:00:00","2902","416500","house","3"
"2012-09-22 00:00:00","2611","450000","house","3"
"2012-09-22 00:00:00","2903","544000","house","4"
"2012-09-22 00:00:00","2905","590000","house","4"
"2012-09-22 00:00:00","2604","696000","house","3"
"2012-09-22 00:00:00","2615","711000","house","5"
"2012-09-22 00:00:00","2611","720000","house","4"
"2012-09-22 00:00:00","2906","770000","house","4"
"2012-09-22 00:00:00","2602","785000","house","3"
"2012-09-22 00:00:00","2605","795000","house","4"
"2012-09-22 00:00:00","2612","822000","house","3"
"2012-09-22 00:00:00","2614","823000","house","3"
"2012-09-22 00:00:00","2605","865000","house","3"
"2012-09-22 00:00:00","2604","890000","house","4"
"2012-09-22 00:00:00","2605","900000","house","4"
"2012-09-22 00:00:00","2602","1010000","house","3"
"2012-09-22 00:00:00","2600","1605000","house","3"
"2012-09-23 00:00:00","2904","516000","house","4"
"2012-09-24 00:00:00","2602","336000","house","2"
"2012-09-24 00:00:00","2615","393000","house","3"
"2012-09-24 00:00:00","2615","450000","house","4"
"2012-09-24 00:00:00","2615","455000","house","3"
"2012-09-24 00:00:00","2617","473000","house","3"
"2012-09-24 00:00:00","2615","537200","house","4"
"2012-09-24 00:00:00","2904","580000","house","4"
"2012-09-24 00:00:00","2617","675000","house","4"
"2012-09-25 00:00:00","2913","430000","house","3"
"2012-09-25 00:00:00","2615","506050","house","4"
"2012-09-25 00:00:00","2602","591000","house","3"
"2012-09-25 00:00:00","2904","645100","house","5"
"2012-09-26 00:00:00","2615","429000","house","3"
"2012-09-26 00:00:00","2615","430000","house","4"
"2012-09-26 00:00:00","2914","450000","house","3"
"2012-09-26 00:00:00","2614","619000","house","3"
"2012-09-27 00:00:00","2615","385000","house","3"
"2012-09-27 00:00:00","2604","425000","house","2"
"2012-09-27 00:00:00","2615","480000","house","3"
"2012-09-27 00:00:00","2617","675500","house","4"
"2012-09-28 00:00:00","2617","420000","house","3"
"2012-09-28 00:00:00","2904","465000","house","3"
"2012-09-28 00:00:00","2905","470000","house","3"
"2012-09-28 00:00:00","2914","505000","house","4"
"2012-09-28 00:00:00","2607","540000","house","4"
"2012-09-28 00:00:00","2913","540000","house","4"
"2012-09-28 00:00:00","2914","560000","house","3"
"2012-09-28 00:00:00","2913","566000","house","4"
"2012-09-28 00:00:00","2905","650000","house","5"
"2012-09-28 00:00:00","2904","721000","house","5"
"2012-09-28 00:00:00","2602","875000","house","4"
"2012-09-29 00:00:00","2903","490000","house","3"
"2012-09-29 00:00:00","2904","618000","house","4"
"2012-09-29 00:00:00","2615","648000","house","4"
"2012-09-30 00:00:00","2611","552000","house","3"
"2012-10-02 00:00:00","2605","560000","house","3"
"2012-10-02 00:00:00","2914","698500","house","4"
"2012-10-03 00:00:00","2615","411000","house","3"
"2012-10-03 00:00:00","2617","467500","house","3"
"2012-10-03 00:00:00","2602","540000","house","2"
"2012-10-03 00:00:00","2905","575000","house","4"
"2012-10-03 00:00:00","2602","600000","house","3"
"2012-10-03 00:00:00","2602","633000","house","3"
"2012-10-03 00:00:00","2615","650000","house","5"
"2012-10-04 00:00:00","2615","405000","house","3"
"2012-10-04 00:00:00","2615","540000","house","4"
"2012-10-04 00:00:00","2914","575000","house","4"
"2012-10-04 00:00:00","2617","625000","house","4"
"2012-10-04 00:00:00","2615","630000","house","4"
"2012-10-04 00:00:00","2905","730000","house","4"
"2012-10-04 00:00:00","2904","735000","house","4"
"2012-10-04 00:00:00","2603","1453760","house","4"
"2012-10-05 00:00:00","2913","360000","house","3"
"2012-10-05 00:00:00","2615","440000","house","3"
"2012-10-05 00:00:00","2913","442000","house","3"
"2012-10-05 00:00:00","2617","460000","house","3"
"2012-10-05 00:00:00","2611","480000","house","3"
"2012-10-05 00:00:00","2615","503000","house","4"
"2012-10-05 00:00:00","2913","565000","house","4"
"2012-10-05 00:00:00","2912","605000","house","4"
"2012-10-05 00:00:00","2602","669000","house","3"
"2012-10-06 00:00:00","2611","612500","house","4"
"2012-10-06 00:00:00","2604","1020000","house","3"
"2012-10-09 00:00:00","2602","585000","house","3"
"2012-10-09 00:00:00","2603","1115000","house","5"
"2012-10-09 00:00:00","2603","1250000","house","4"
"2012-10-10 00:00:00","2906","450000","house","3"
"2012-10-10 00:00:00","2614","454750","house","3"
"2012-10-10 00:00:00","2902","457000","house","3"
"2012-10-10 00:00:00","2614","497000","house","3"
"2012-10-10 00:00:00","2615","518000","house","4"
"2012-10-10 00:00:00","2914","520000","house","3"
"2012-10-10 00:00:00","2606","556000","house","3"
"2012-10-10 00:00:00","2602","690000","house","4"
"2012-10-11 00:00:00","2906","425000","house","3"
"2012-10-11 00:00:00","2611","470000","house","3"
"2012-10-11 00:00:00","2615","480150","house","4"
"2012-10-11 00:00:00","2914","629000","house","4"
"2012-10-11 00:00:00","2914","697500","house","4"
"2012-10-11 00:00:00","2612","762000","house","3"
"2012-10-11 00:00:00","2913","980000","house","5"
"2012-10-12 00:00:00","2614","442000","house","3"
"2012-10-12 00:00:00","2913","550000","house","4"
"2012-10-12 00:00:00","2912","555000","house","4"
"2012-10-12 00:00:00","2914","706000","house","4"
"2012-10-12 00:00:00","2914","795000","house","5"
"2012-10-12 00:00:00","2607","800000","house","3"
"2012-10-13 00:00:00","2607","645000","house","3"
"2012-10-15 00:00:00","2905","442500","house","3"
"2012-10-15 00:00:00","2904","465000","house","3"
"2012-10-15 00:00:00","2611","500000","house","3"
"2012-10-15 00:00:00","2906","550000","house","4"
"2012-10-16 00:00:00","2904","425000","house","3"
"2012-10-16 00:00:00","2905","428000","house","3"
"2012-10-16 00:00:00","2611","500000","house","4"
"2012-10-16 00:00:00","2905","540000","house","4"
"2012-10-16 00:00:00","2602","578000","house","3"
"2012-10-17 00:00:00","2614","270000","house","2"
"2012-10-17 00:00:00","2914","394000","house","3"
"2012-10-17 00:00:00","2913","410000","house","3"
"2012-10-17 00:00:00","2902","490000","house","3"
"2012-10-17 00:00:00","2913","570000","house","4"
"2012-10-17 00:00:00","2602","655000","house","4"
"2012-10-17 00:00:00","2914","660000","house","5"
"2012-10-17 00:00:00","2602","680000","house","3"
"2012-10-17 00:00:00","2611","705000","house","3"
"2012-10-17 00:00:00","2605","725000","house","3"
"2012-10-17 00:00:00","2617","1075000","house","5"
"2012-10-18 00:00:00","2615","410000","house","3"
"2012-10-18 00:00:00","2904","660000","house","4"
"2012-10-18 00:00:00","2602","682000","house","2"
"2012-10-18 00:00:00","2605","780000","house","4"
"2012-10-19 00:00:00","2906","420000","house","3"
"2012-10-19 00:00:00","2902","428500","house","3"
"2012-10-19 00:00:00","2914","446000","house","3"
"2012-10-19 00:00:00","2615","475000","house","4"
"2012-10-19 00:00:00","2903","481638","house","3"
"2012-10-19 00:00:00","2615","495000","house","4"
"2012-10-19 00:00:00","2906","520000","house","4"
"2012-10-19 00:00:00","2912","540000","house","4"
"2012-10-19 00:00:00","2904","545250","house","4"
"2012-10-19 00:00:00","2904","550000","house","4"
"2012-10-19 00:00:00","2913","574690","house","4"
"2012-10-19 00:00:00","2606","620000","house","3"
"2012-10-19 00:00:00","2602","625000","house","3"
"2012-10-19 00:00:00","2905","725000","house","4"
"2012-10-19 00:00:00","2602","810000","house","3"
"2012-10-19 00:00:00","2615","825000","house","4"
"2012-10-19 00:00:00","2914","860100","house","4"
"2012-10-20 00:00:00","2602","830000","house","4"
"2012-10-20 00:00:00","2607","975000","house","4"
"2012-10-22 00:00:00","2905","460000","house","4"
"2012-10-22 00:00:00","2905","462000","house","3"
"2012-10-22 00:00:00","2914","530000","house","4"
"2012-10-22 00:00:00","2903","540000","house","4"
"2012-10-22 00:00:00","2615","550000","house","5"
"2012-10-22 00:00:00","2617","660000","house","4"
"2012-10-22 00:00:00","2612","757000","house","3"
"2012-10-22 00:00:00","2612","1350000","house","5"
"2012-10-23 00:00:00","2905","356000","house","3"
"2012-10-23 00:00:00","2615","385000","house","3"
"2012-10-23 00:00:00","2905","395000","house","2"
"2012-10-23 00:00:00","2602","545000","house","3"
"2012-10-23 00:00:00","2906","605000","house","3"
"2012-10-23 00:00:00","2904","645000","house","4"
"2012-10-23 00:00:00","2913","675000","house","4"
"2012-10-24 00:00:00","2602","302000","house","2"
"2012-10-24 00:00:00","2615","375000","house","3"
"2012-10-24 00:00:00","2617","405000","house","3"
"2012-10-24 00:00:00","2905","510000","house","3"
